Filename,Validity Has Exception,Validity Problem Count,Validity Message,FMI Version,Co-Simulation,Model Exchange,Param Count,Input Count,Output Count,Generation Tool
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Machines_ME_GENROU_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Machines_ME_GENSAE_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Machines_ME_GENSAL_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Stabilizers_CS_IEEEST_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Stabilizers_CS_PSS2A_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Stabilizers_CS_PSS2B_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Stabilizers_ME_IEEEST_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Stabilizers_ME_PSS2A_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Stabilizers_ME_PSS2B_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_CS_GAST_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_CS_GGOV1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_CS_HYGOV_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_CS_IEEEG1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_CS_IEESGO_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_CS_TGOV1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_ME_GAST_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_ME_GGOV1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_ME_HYGOV_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_ME_IEEEG1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_ME_IEESGO_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_TurbineGovernors_ME_TGOV1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Wind_CS_WT4E1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Wind_CS_WT4G1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Wind_ME_WT4E1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Linux_Wind_ME_WT4G1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2021 (64-bit), 2020-05-13"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_ESAC1A_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_ESDC1A_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_ESDC2A_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_EXAC2_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_EXST1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_IEEET2_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_IEEEX1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_SEXS_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_CS_URST5T_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_ESAC1A_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_ESDC1A_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_ESDC2A_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_ESST1A_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_EXAC1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_EXST1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_IEEET1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_IEEEX1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_SEXS_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Exciters_ME_ST5B_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Machines_CS_GENROE_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Machines_CS_GENROU_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Machines_ME_CSVGN1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Machines_ME_GENCLS_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Machines_ME_GENROU_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Machines_ME_GENSAE_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Stabilizers_CS_IEEEST_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Stabilizers_CS_PSS2A_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Stabilizers_CS_PSS2B_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Stabilizers_ME_PSS2B_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_TurbineGovernors_CS_GAST_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_TurbineGovernors_CS_GGOV1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_TurbineGovernors_CS_IEEEG1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_TurbineGovernors_ME_TGOV1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Wind_CS_WT4G1_CS.fmu,False,0,,2.0,True,False,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Wind_ME_WT4E1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\NYPAModelTransformation\FMUs_Windows_Wind_ME_WT4G1_ME.fmu,False,0,,2.0,False,True,0,0,0,"Dymola Version 2019 (64-bit), 2018-04-11"
results/downloads\ALSETLab\RaPId\Examples_CauerLowPassAnalog_FMU_CauerLowPassAnalog.fmu,False,0,,2.0,True,True,14,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_CauerLowPassAnalog_FMU_JModelica_Cauer.fmu,False,3,"The file path ""binaries\win32/"" contains a backslash.",1.0,False,True,58,0,0,JModelica.org
results/downloads\ALSETLab\RaPId\Examples_Mostar_FMU_Mostar.fmu,False,0,,2.0,True,True,132,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_Mostar_FMU_Mostar_2.fmu,False,3,"The file path ""binaries\win32/"" contains a backslash.",1.0,False,True,240,0,0,JModelica.org
results/downloads\ALSETLab\RaPId\Examples_Mostar_Mostar_System1_64bit.fmu,False,0,,2.0,False,True,126,0,0,"Dymola Version 2018 (64-bit), 2017-04-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Duffing%20Oscillator_Duffing.fmu,False,0,,1.0,False,True,37,1,0,"Dymola Version 2020 (64-bit), 2019-04-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Duffing%20Oscillator_DuffingOscillator2.fmu,False,0,,1.0,False,True,47,0,0,"Dymola Version 2019 FD01 (64-bit), 2018-10-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_FMU_CauerLowPassAnalog.fmu,False,0,,2.0,True,True,14,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_FMU_Mostar.fmu,False,0,,2.0,True,True,132,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_FMU_Mostar_2.fmu,False,3,"The file path ""binaries\win32/"" contains a backslash.",1.0,False,True,240,0,0,JModelica.org
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Itaipu_FMU_Mostar.fmu,False,0,,2.0,True,True,132,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Itaipu_FMU_Mostar_2.fmu,False,3,"The file path ""binaries\win32/"" contains a backslash.",1.0,False,True,240,0,0,JModelica.org
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Itaipu_Itaipu_fmu.fmu,False,0,,1.0,False,True,759,2,4,"Dymola Version 2020x (64-bit), 2019-10-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Itaipu_all.fmu,False,0,,1.0,False,True,2559,2,2,"Dymola Version 2020x (64-bit), 2019-10-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Mostar_FMU_Mostar.fmu,False,0,,2.0,True,True,132,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Mostar_FMU_Mostar_2.fmu,False,3,"The file path ""binaries\win32/"" contains a backslash.",1.0,False,True,240,0,0,JModelica.org
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Mostar_Mostar_System1_64bit.fmu,False,0,,2.0,False,True,126,0,0,"Dymola Version 2018 (64-bit), 2017-04-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_Parallelization_Mostar_fmu_noise.fmu,False,0,,1.0,False,True,7713,0,0,"Dymola Version 2019 FD01 (64-bit), 2018-10-10 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_SecondOrder_FMU_Rafael_0original_0estimated.fmu,False,0,,2.0,True,True,10,0,1,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_SecondOrder_Rafael_0original_0estimated.fmu,False,0,,1.0,False,True,12,0,1,"Dymola Version 2014 (32-bit), 2013-03-25 (requires license to execute)"
results/downloads\ALSETLab\RaPId\Examples_generator_aggregation_FMU_JModelica_transformed.fmu,False,3,"The file path ""binaries\win32/"" contains a backslash.",1.0,False,True,261,0,0,JModelica.org
results/downloads\ALSETLab\RaPId\Examples_generator_aggregation_FMU_generator_aggregation.fmu,False,0,,2.0,True,True,111,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_line_equivalent_FMU_aggregated_system.fmu,False,0,,2.0,True,True,95,1,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_line_equivalent_FMU_line_aggregation.fmu,False,0,,2.0,True,True,110,0,0,"Dymola Version 2020 (64-bit), 2019-04-10"
results/downloads\ALSETLab\RaPId\Examples_line_equivalent_FMU_line_aggregation_dymola.fmu,False,0,,1.0,False,True,73,1,0,"Dymola Version 2016 (32-bit), 2015-04-15 (requires license to execute)"
results/downloads\AVSimulation\SCANeR-Samples-Pack\data_SAMPLE_FMI_FMI_bouncingBall_cs.fmu,False,0,,2.0,True,False,2,0,0,
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_Masterthesis_Models_mimo_0closedloop.fmu,False,0,,2.0,True,False,72,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11 (requires license to execute)"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,30,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11 (requires license to execute)"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_Physical_Physical_Full_Input.fmu,False,0,,2.0,True,False,319,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11 (using dassl with tolerance 0.0001)"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_Physical_Sys_External.fmu,False,0,,2.0,True,False,309,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11 (requires license to execute)"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_Physical_System.fmu,False,0,,2.0,True,False,312,0,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11 (using dassl with tolerance 1e-007)"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_Physical_System_External.fmu,False,0,,2.0,True,False,309,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11 (using dassl with tolerance 0.0001)"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n1_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,30,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n2_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,38,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n3_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,46,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n4_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,54,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n5_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,62,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n6_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,70,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n7_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,78,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n8_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,86,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Modelica_FMU_2_2_n9_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,94,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n1_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,30,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n2_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,38,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n3_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,46,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n4_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,54,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n5_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,62,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n6_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,70,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n7_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,78,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n8_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,86,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AlCap23\Thesis\Python_Experiments_MIMO_2_2_n9_Masterthesis_Models_mimo_0processmodel.fmu,False,0,,2.0,False,True,94,2,2,"Dymola Version 2017 FD01 (64-bit), 2016-10-11"
results/downloads\AnHeuermann\JuliaFMI\test_darwinFMU_BouncingBallFMI20.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,2,0,0,OpenModelica Compiler OpenModelica 1.13.2
results/downloads\AnHeuermann\JuliaFMI\test_darwinFMU_HelloFMI20World.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,1,0,0,OpenModelica Compiler OpenModelica 1.13.2
results/downloads\AnHeuermann\JuliaFMI\test_linuxFMU_BouncingBallFMI20.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,2,0,0,OpenModelica Compiler OMCompiler v1.13.0-dev.1097+gde1221967
results/downloads\AnHeuermann\JuliaFMI\test_linuxFMU_HelloFMI20World.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,False,True,1,0,0,OpenModelica Compiler OMCompiler v1.13.0-dev.1097+gde1221967
results/downloads\AnHeuermann\JuliaFMI\test_linuxFMU_Modelica_Electrical_Analog_Examples_CauerLowPassAnalog.fmu,False,100,"The unit ""V"" of variable ""C1.v"" (line 103) is not defined.",2.0,False,True,14,0,0,OpenModelica Compiler OMCompiler v1.14.0-dev.26645+gcb352b8dc
results/downloads\AnHeuermann\JuliaFMI\test_winFMU_BouncingBallFMI20.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,2,0,0,OpenModelica Compiler v1.13.0-dev-1318-g3e12681df (64-bit)
results/downloads\AnHeuermann\JuliaFMI\test_winFMU_HelloFMI20World.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,False,True,1,0,0,OpenModelica Compiler v1.13.0-dev-1318-g3e12681df (64-bit)
results/downloads\Andy53\ERC.net\ERC_obj_.cache_build_o31wtgeg.yb2_xchmudqf.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\Argonne-National-Laboratory\FARM\tests_heron_validator_FARM_Delta_FMU_FMUs_BOP_SES_empty_MWinput.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,318,2,4,"Dymola Version 2022 (64-bit), 2021-04-14 (using Dassl with tolerance 0.0001)"
results/downloads\Argonne-National-Laboratory\FARM\tests_heron_validator_FARM_Delta_FMU_StateVariableSelection_FMUs_BOP_SES_empty_MWinput.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,318,2,4,"Dymola Version 2022 (64-bit), 2021-04-14 (using Dassl with tolerance 0.0001)"
